client_num	customer_age	gender	dependent_count	education_level	marital_status	state_cd	zipcode	car_owner	house_owner	personal_loan	contact	customer_job	income	cust_satisfaction_score	IncomeGroup	agegroup
719781183	54	F	3	Post-Graduate	Single	CA	91750	yes	no	no	cellular	Retirees	18435	5	low	50-60
719848908	55	F	1	High School	Single	CA	91750	no	no	no	cellular	Govt	49951	5	med	50-60
719929758	34	F	2	High School	Single	CA	91750	no	yes	no	cellular	Govt	34446	5	low	30-40
720315933	46	M	2	Unknown	Single	CA	91750	yes	no	no	cellular	Businessman	94339	5	med	40-50
720371733	50	F	1	Uneducated	Single	CA	91750	no	yes	no	cellular	Govt	13246	5	low	50-60
720476733	40	F	5	Unknown	Single	CA	91750	no	no	no	cellular	Selfemployeed	5525	5	low	40-50
720774183	38	F	2	Unknown	Single	CA	91750	yes	no	no	cellular	Blue-collar	56853	5	med	30-40
720795858	62	F	0	Unknown	Single	CA	91750	yes	no	no	cellular	Retirees	37597	5	med	unknown
720899883	56	F	2	Unknown	Single	CA	91750	no	no	no	cellular	Blue-collar	41830	5	med	50-60
720921408	49	F	4	Unknown	Single	CA	91750	no	no	no	cellular	Blue-collar	41661	5	med	40-50
721247883	36	F	4	Uneducated	Single	CA	91750	yes	no	no	cellular	Blue-collar	39392	5	med	30-40
721523658	49	F	1	Doctorate	Single	CA	91750	no	no	no	cellular	Retirees	40666	5	med	40-50
766628733	61	M	0	Uneducated	Single	CA	91750	no	no	no	cellular	Selfemployeed	87852	5	med	unknown
769911858	26	F	0	Unknown	Single	CA	91750	no	no	yes	cellular	Selfemployeed	8250	5	low	20-30
771061008	57	F	4	Post-Graduate	Single	CA	91750	no	yes	no	cellular	Businessman	31247	5	low	50-60
771698658	36	F	4	High School	Single	CA	91750	yes	no	no	cellular	Selfemployeed	11504	5	low	30-40
771833433	43	F	3	High School	Single	CA	91750	yes	no	no	cellular	Blue-collar	20975	5	low	40-50
772116408	54	F	1	High School	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	26354	5	low	50-60
772268058	61	F	1	High School	Single	CA	91750	no	no	no	cellular	Govt	34941	5	low	unknown
772590408	56	M	2	Unknown	Single	CA	91750	yes	no	no	cellular	Govt	46277	5	med	50-60
773322558	52	M	2	High School	Single	CA	91750	no	no	no	cellular	Selfemployeed	46225	5	med	50-60
774172158	40	F	4	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	31191	5	low	40-50
775112958	36	M	2	Unknown	Single	CA	91750	yes	no	no	cellular	White-collar	107853	5	med	30-40
778163508	52	M	2	Unknown	Single	CA	91750	no	no	no	cellular	Selfemployeed	86500	5	med	50-60
778397358	54	F	3	Doctorate	Single	CA	91750	yes	yes	no	cellular	Retirees	30039	5	low	50-60
778422933	51	F	1	High School	Single	CA	91750	no	yes	yes	cellular	Retirees	36350	5	med	50-60
778722033	60	M	1	Uneducated	Single	CA	91750	yes	yes	no	cellular	Businessman	100383	5	med	60+
778908783	55	F	4	Uneducated	Single	CA	91750	no	no	no	cellular	Blue-collar	13828	5	low	50-60
779164608	56	F	2	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	54236	5	med	50-60
779438208	47	M	3	High School	Single	CA	91750	no	no	no	cellular	Retirees	70601	5	med	40-50
779703258	57	M	1	High School	Single	CA	91750	no	no	yes	cellular	Govt	87713	5	med	50-60
779743908	56	F	4	Uneducated	Single	CA	91750	no	no	no	cellular	Selfemployeed	9535	5	low	50-60
780373233	41	M	3	Post-Graduate	Single	CA	91750	no	no	yes	cellular	Businessman	88812	5	med	40-50
780710433	58	F	1	Unknown	Single	CA	91750	yes	no	no	cellular	Businessman	54921	5	med	50-60
780720258	51	F	1	High School	Single	CA	91750	no	yes	yes	cellular	Selfemployeed	31476	5	low	50-60
780814158	39	M	3	High School	Single	CA	91750	yes	no	no	cellular	Govt	69282	5	med	30-40
781143933	37	M	3	High School	Single	CA	91750	yes	yes	yes	cellular	White-collar	89721	5	med	30-40
787496733	50	M	3	Uneducated	Single	CA	91750	no	no	no	cellular	Govt	107197	5	med	50-60
788719533	46	M	2	High School	Single	CA	91750	yes	no	no	cellular	Govt	49078	5	med	40-50
788782008	61	F	0	Uneducated	Single	CA	91750	yes	no	no	cellular	Businessman	51767	5	med	unknown
789052308	51	F	4	High School	Single	CA	91750	no	no	no	cellular	White-collar	27797	5	low	50-60
789502308	36	F	4	Unknown	Single	CA	91750	yes	yes	no	cellular	Businessman	26360	5	low	30-40
789670533	56	F	4	Doctorate	Single	CA	91750	no	yes	yes	cellular	Retirees	56845	5	med	50-60
793543758	47	M	3	Unknown	Single	CA	91750	yes	yes	no	cellular	Govt	70422	5	med	40-50
796791258	49	F	1	Post-Graduate	Single	CA	91750	yes	yes	no	cellular	Retirees	47410	5	med	40-50
798473808	35	F	3	Unknown	Single	CA	91750	no	yes	no	cellular	Selfemployeed	8250	5	low	30-40
802875333	50	F	3	Unknown	Single	CA	91750	yes	no	no	cellular	Blue-collar	36797	5	med	50-60
804344733	65	M	0	Unknown	Single	CA	91750	yes	no	no	cellular	Retirees	56986	5	med	unknown
808732458	44	F	3	Uneducated	Single	CA	91750	yes	no	no	cellular	White-collar	32900	5	low	40-50
808950108	53	M	0	Unknown	Single	CA	91750	yes	yes	no	cellular	Govt	60855	5	med	50-60
811005858	54	F	2	Doctorate	Single	CA	91750	no	no	no	cellular	Govt	33503	5	low	50-60
812465958	44	M	5	High School	Single	CA	91750	no	yes	no	cellular	Blue-collar	87591	5	med	40-50
813234108	44	F	2	Doctorate	Single	CA	91750	yes	no	no	cellular	Businessman	44627	5	med	40-50
815001108	26	F	1	High School	Single	CA	91750	no	no	no	cellular	Govt	39237	5	med	20-30
816772908	28	M	1	Uneducated	Single	CA	91750	no	no	no	cellular	Blue-collar	67384	5	med	20-30
817616433	47	F	3	Doctorate	Single	CA	91750	yes	no	no	cellular	Selfemployeed	55798	5	med	40-50
818280108	38	M	2	Uneducated	Single	CA	91750	no	yes	no	cellular	Govt	107063	5	med	30-40
818901708	35	M	2	Uneducated	Single	CA	91750	no	no	no	cellular	Selfemployeed	67795	5	med	30-40
821241708	41	M	1	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	116246	5	med	40-50
821351958	44	F	3	Unknown	Single	CA	91750	no	no	no	cellular	Selfemployeed	36265	5	med	40-50
822952158	40	M	4	High School	Single	CA	91750	yes	no	no	cellular	Selfemployeed	55505	5	med	40-50
822961533	49	F	1	High School	Single	CA	91750	no	no	no	cellular	Govt	47201	5	med	40-50
827628408	49	F	1	Uneducated	Single	CA	91750	no	yes	yes	cellular	Businessman	40188	5	med	40-50
718466883	45	M	2	Unknown	Single	CA	91750	no	no	no	cellular	White-collar	54671	4	med	40-50
718645308	57	M	2	High School	Single	CA	91750	no	yes	no	cellular	Blue-collar	75927	4	med	50-60
718732833	35	M	1	Unknown	Single	CA	91750	no	yes	no	cellular	Blue-collar	46370	4	med	30-40
718843608	58	F	1	Uneducated	Single	CA	91750	yes	yes	no	cellular	Govt	36384	4	med	50-60
718894233	38	F	2	Unknown	Single	CA	91750	yes	no	no	cellular	Businessman	21779	4	low	30-40
718976283	48	M	4	Unknown	Single	CA	91750	no	yes	no	cellular	Retirees	59925	4	med	40-50
719076858	39	F	0	High School	Single	CA	91750	yes	no	no	cellular	Govt	31212	4	low	30-40
719226333	64	F	1	High School	Single	CA	91750	no	yes	no	cellular	Selfemployeed	6550	4	low	unknown
719894433	28	F	0	Unknown	Single	CA	91750	no	yes	no	cellular	White-collar	28470	4	low	20-30
720034983	49	F	2	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	55575	4	med	40-50
720201033	34	F	1	High School	Single	CA	91750	no	no	no	cellular	Selfemployeed	1250	4	low	30-40
720243933	48	F	2	Unknown	Single	CA	91750	no	no	no	cellular	White-collar	32474	4	low	40-50
720294258	39	M	4	Post-Graduate	Single	CA	91750	yes	no	no	cellular	Govt	72094	4	med	30-40
720299283	43	F	5	Unknown	Single	CA	91750	no	no	no	cellular	Retirees	59696	4	med	40-50
720328008	35	M	0	Unknown	Single	CA	91750	yes	no	no	cellular	Selfemployeed	66572	4	med	30-40
720496158	42	F	2	Doctorate	Single	CA	91750	yes	no	no	cellular	White-collar	48111	4	med	40-50
720519333	40	F	3	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	30375	4	low	40-50
720700008	43	M	3	Post-Graduate	Single	CA	91750	no	no	no	cellular	Blue-collar	74188	4	med	40-50
720997383	53	F	3	Uneducated	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	2565	4	low	50-60
721011858	47	F	2	Post-Graduate	Single	CA	91750	yes	yes	no	cellular	Blue-collar	45151	4	med	40-50
721218408	42	F	2	Post-Graduate	Single	CA	91750	yes	yes	no	cellular	Retirees	18593	4	low	40-50
739828308	45	F	2	Uneducated	Single	CA	91750	yes	no	no	cellular	Selfemployeed	44880	4	med	40-50
742552683	31	M	1	Unknown	Single	CA	91750	yes	no	no	cellular	Retirees	53732	4	med	30-40
742778358	48	F	3	High School	Single	CA	91750	no	no	yes	cellular	Govt	47606	4	med	40-50
743590608	54	F	4	High School	Single	CA	91750	no	yes	no	cellular	Blue-collar	54543	4	med	50-60
747074058	48	M	5	Post-Graduate	Single	CA	91750	yes	yes	no	cellular	Govt	77019	4	med	40-50
751381458	42	M	3	High School	Single	CA	91750	no	yes	no	cellular	White-collar	42604	4	med	40-50
753233733	45	F	5	Unknown	Single	CA	91750	no	no	no	cellular	Businessman	42057	4	med	40-50
753642933	54	F	0	Unknown	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	56633	4	med	50-60
755365233	47	M	3	Unknown	Single	CA	91750	yes	yes	no	cellular	Businessman	45882	4	med	40-50
758765808	48	F	4	Post-Graduate	Single	CA	91750	no	no	no	cellular	Businessman	16082	4	low	40-50
767093133	56	F	2	Unknown	Single	CA	91750	yes	no	yes	cellular	Retirees	53048	4	med	50-60
768655158	35	F	3	Uneducated	Single	CA	91750	no	no	yes	cellular	White-collar	23784	4	low	30-40
769137108	36	F	1	Unknown	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	5225	4	low	30-40
769189083	41	M	4	High School	Single	CA	91750	no	no	no	cellular	Govt	61949	4	med	40-50
770724558	58	F	1	Uneducated	Single	CA	91750	no	no	no	cellular	Selfemployeed	2565	4	low	50-60
770878458	28	F	0	Unknown	Single	CA	91750	yes	no	no	cellular	Businessman	43708	4	med	20-30
770937183	49	F	5	High School	Single	CA	91750	no	yes	no	cellular	Blue-collar	38042	4	med	40-50
771488583	31	M	1	Post-Graduate	Single	CA	91750	no	yes	no	cellular	Businessman	52823	4	med	30-40
771516333	45	F	3	Unknown	Single	CA	91750	yes	no	no	cellular	White-collar	43216	4	med	40-50
771735933	44	M	4	Uneducated	Single	CA	91750	no	yes	yes	cellular	White-collar	75994	4	med	40-50
771783333	42	F	1	Post-Graduate	Single	CA	91750	no	yes	no	cellular	Govt	26376	4	low	40-50
771799008	37	M	1	Doctorate	Single	CA	91750	no	no	no	cellular	White-collar	82477	4	med	30-40
772204758	53	F	3	Uneducated	Single	CA	91750	no	yes	no	cellular	Retirees	25214	4	low	50-60
772394883	42	F	4	High School	Single	CA	91750	no	no	no	cellular	Govt	33147	4	low	40-50
772837083	50	M	3	Unknown	Single	CA	91750	yes	yes	yes	cellular	White-collar	44934	4	med	50-60
778191933	45	F	3	Unknown	Single	CA	91750	no	yes	no	cellular	Selfemployeed	25155	4	low	40-50
778282758	37	M	2	High School	Single	CA	91750	no	yes	no	cellular	Govt	51503	4	med	30-40
778696608	46	M	3	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	78866	4	med	40-50
778742358	47	F	1	High School	Single	CA	91750	no	yes	no	cellular	White-collar	104480	4	med	40-50
778849908	39	M	2	High School	Single	CA	91750	yes	no	no	cellular	Retirees	74541	4	med	30-40
779183958	38	F	1	High School	Single	CA	91750	no	no	no	cellular	Retirees	28131	4	low	30-40
779870883	60	F	1	Unknown	Single	CA	91750	no	no	no	cellular	Retirees	41396	4	med	60+
779906658	43	F	3	High School	Single	CA	91750	yes	no	no	cellular	Govt	35027	4	med	40-50
779942808	40	M	4	Unknown	Single	CA	91750	no	no	no	cellular	Blue-collar	64706	4	med	40-50
780292683	35	F	1	Unknown	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	5225	4	low	30-40
780390108	40	M	3	Post-Graduate	Single	CA	91750	yes	yes	yes	cellular	Govt	92323	4	med	40-50
780942633	45	F	3	Unknown	Single	CA	91750	no	yes	no	cellular	Blue-collar	38682	4	med	40-50
782437008	38	M	2	Post-Graduate	Single	CA	91750	no	no	no	cellular	Businessman	75310	4	med	30-40
787849833	38	F	1	High School	Single	CA	91750	no	yes	no	cellular	Retirees	53616	4	med	30-40
788734158	44	M	5	High School	Single	CA	91750	no	no	no	cellular	Businessman	65154	4	med	40-50
789124683	49	F	2	Unknown	Single	CA	91750	no	no	no	cellular	Selfemployeed	6550	4	low	40-50
789479058	51	M	2	Unknown	Single	CA	91750	no	no	no	cellular	White-collar	63590	4	med	50-60
789520533	59	M	1	High School	Single	CA	91750	yes	yes	no	cellular	White-collar	68361	4	med	50-60
789540108	60	M	1	Uneducated	Single	CA	91750	no	no	no	cellular	Retirees	77200	4	med	60+
789575583	46	M	3	High School	Single	CA	91750	yes	yes	yes	cellular	Selfemployeed	62558	4	med	40-50
789579033	57	M	4	Unknown	Single	CA	91750	yes	yes	no	cellular	White-collar	90147	4	med	50-60
789744033	52	F	2	High School	Single	CA	91750	no	no	no	cellular	Blue-collar	35327	4	med	50-60
789945933	51	F	1	Doctorate	Single	CA	91750	yes	no	yes	cellular	Selfemployeed	38807	4	med	50-60
792402483	62	F	0	Unknown	Single	CA	91750	no	yes	yes	cellular	Selfemployeed	55679	4	med	unknown
795392433	53	M	4	Unknown	Single	CA	91750	yes	no	no	cellular	Govt	72632	4	med	50-60
796170933	53	F	4	Unknown	Single	CA	91750	no	yes	no	cellular	Businessman	39274	4	med	50-60
798158808	45	F	1	Doctorate	Single	CA	91750	no	no	no	cellular	Selfemployeed	20279	4	low	40-50
799239033	41	F	3	Unknown	Single	CA	91750	no	yes	no	cellular	Govt	24731	4	low	40-50
801037833	34	M	1	High School	Single	CA	91750	yes	no	no	cellular	Businessman	54642	4	med	30-40
802666083	29	F	0	High School	Single	CA	91750	no	no	no	cellular	Retirees	39942	4	med	20-30
806232408	43	M	4	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	47846	4	med	40-50
807137808	45	F	2	High School	Single	CA	91750	yes	no	no	cellular	Blue-collar	38005	4	med	40-50
807379833	51	F	3	Unknown	Single	CA	91750	no	no	no	cellular	Retirees	29759	4	low	50-60
807722658	55	M	2	Post-Graduate	Single	CA	91750	no	no	no	cellular	White-collar	77236	4	med	50-60
809164083	36	F	1	Unknown	Single	CA	91750	no	no	no	cellular	Selfemployeed	14319	4	low	30-40
816078708	62	M	0	Uneducated	Single	CA	91750	no	no	no	cellular	Govt	47575	4	med	unknown
819151083	38	M	2	Unknown	Single	CA	91750	no	yes	no	cellular	Businessman	48544	4	med	30-40
822063408	45	F	2	Uneducated	Single	CA	91750	no	no	no	cellular	Selfemployeed	10250	4	low	40-50
822905058	51	M	1	High School	Single	CA	91750	no	no	no	cellular	Businessman	74738	4	med	50-60
822964683	55	F	1	High School	Single	CA	91750	yes	yes	no	cellular	White-collar	58748	4	med	50-60
827111283	43	F	1	High School	Single	CA	91750	yes	no	no	cellular	Selfemployeed	6550	4	low	40-50
708316008	43	F	5	Unknown	Single	CA	91750	no	no	no	cellular	Selfemployeed	15806	3	low	40-50
708486033	59	F	0	Doctorate	Single	CA	91750	yes	no	no	cellular	Retirees	15671	3	low	50-60
708560733	37	M	3	High School	Single	CA	91750	no	yes	no	cellular	Govt	75192	3	med	30-40
709131033	65	M	0	Unknown	Single	CA	91750	no	no	no	cellular	White-collar	48929	3	med	unknown
709137558	50	M	3	Uneducated	Single	CA	91750	no	no	no	cellular	Govt	74271	3	med	50-60
709207458	40	F	3	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	12150	3	low	40-50
709213458	38	M	0	High School	Single	CA	91750	no	yes	no	cellular	Businessman	108560	3	med	30-40
709272333	29	M	1	Unknown	Single	CA	91750	yes	yes	no	cellular	White-collar	69450	3	med	20-30
709573533	39	M	2	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	45167	3	med	30-40
709579383	39	F	4	Unknown	Single	CA	91750	no	yes	no	cellular	Blue-collar	12487	3	low	30-40
709612983	48	F	1	Unknown	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	24518	3	low	40-50
709780158	39	M	3	High School	Single	CA	91750	yes	yes	no	cellular	Govt	79341	3	med	30-40
709950858	42	F	3	Uneducated	Single	CA	91750	yes	yes	no	cellular	Retirees	37625	3	med	40-50
710166783	51	M	3	High School	Single	CA	91750	no	no	no	cellular	Govt	56215	3	med	50-60
710484408	54	F	2	Uneducated	Single	CA	91750	no	yes	no	cellular	Blue-collar	25256	3	low	50-60
710506683	55	M	2	Uneducated	Single	CA	91750	no	yes	no	cellular	Businessman	67920	3	med	50-60
710507733	49	M	2	Unknown	Single	CA	91750	no	no	no	cellular	Blue-collar	48335	3	med	40-50
710518308	37	M	2	Unknown	Single	CA	91750	no	no	no	cellular	Govt	52040	3	med	30-40
710586483	57	F	3	High School	Single	CA	91750	no	yes	no	cellular	Selfemployeed	5225	3	low	50-60
710665533	55	F	1	Unknown	Single	CA	91750	no	yes	no	cellular	Blue-collar	12120	3	low	50-60
710728458	59	M	1	Doctorate	Single	CA	91750	no	yes	no	cellular	White-collar	60862	3	med	50-60
711116133	65	F	0	Uneducated	Single	CA	91750	no	no	no	cellular	Retirees	27953	3	low	unknown
711120333	40	F	4	Post-Graduate	Single	CA	91750	yes	no	no	cellular	Govt	56264	3	med	40-50
711225933	44	F	3	Uneducated	Single	CA	91750	no	no	no	cellular	Govt	25262	3	low	40-50
711634008	58	M	1	Uneducated	Single	CA	91750	no	yes	no	cellular	Blue-collar	69897	3	med	50-60
711717258	48	M	3	High School	Single	CA	91750	no	no	no	cellular	Retirees	97901	3	med	40-50
711832533	47	F	4	Uneducated	Single	CA	91750	yes	no	no	cellular	White-collar	41437	3	med	40-50
711935283	51	F	3	Unknown	Single	CA	91750	no	no	no	cellular	Blue-collar	13841	3	low	50-60
712060158	41	F	2	High School	Single	CA	91750	yes	no	no	cellular	Selfemployeed	28373	3	low	40-50
712302783	37	F	2	High School	Single	CA	91750	yes	no	no	cellular	Blue-collar	61907	3	med	30-40
712510833	50	F	3	Doctorate	Single	CA	91750	yes	yes	no	cellular	Govt	50825	3	med	50-60
712732908	37	F	1	High School	Single	CA	91750	no	no	no	cellular	White-collar	50710	3	med	30-40
712855683	46	M	4	Uneducated	Single	CA	91750	yes	no	no	cellular	Businessman	84913	3	med	40-50
712895733	48	M	4	Unknown	Single	CA	91750	yes	no	no	cellular	Govt	115979	3	med	40-50
713016633	34	F	2	Post-Graduate	Single	CA	91750	no	no	no	cellular	Govt	19652	3	low	30-40
713119308	47	F	3	Uneducated	Single	CA	91750	no	yes	yes	cellular	Blue-collar	58254	3	med	40-50
713242383	53	M	1	High School	Single	CA	91750	no	no	no	cellular	Govt	107116	3	med	50-60
713249883	42	M	3	Doctorate	Single	CA	91750	yes	no	no	cellular	Govt	69109	3	med	40-50
713308683	52	F	1	Uneducated	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	6550	3	low	50-60
713424108	51	F	3	Unknown	Single	CA	91750	no	yes	no	cellular	Businessman	30360	3	low	50-60
713509908	51	M	4	High School	Single	CA	91750	no	yes	no	cellular	Businessman	75354	3	med	50-60
713630733	48	F	3	High School	Single	CA	91750	no	yes	no	cellular	Retirees	30848	3	low	40-50
713652783	38	M	2	Uneducated	Single	CA	91750	yes	yes	no	cellular	Retirees	100175	3	med	30-40
713688933	47	M	4	Unknown	Single	CA	91750	no	no	no	cellular	Govt	110056	3	med	40-50
713852958	51	F	1	Uneducated	Single	CA	91750	yes	yes	yes	cellular	Govt	44603	3	med	50-60
713876958	56	M	1	High School	Single	CA	91750	no	no	no	cellular	Businessman	90858	3	med	50-60
714035283	40	F	2	Uneducated	Single	CA	91750	no	no	no	cellular	Blue-collar	26292	3	low	40-50
714042108	35	M	0	High School	Single	CA	91750	no	no	no	cellular	Govt	102613	3	med	30-40
714086133	55	M	2	Uneducated	Single	CA	91750	no	no	no	cellular	White-collar	69257	3	med	50-60
714199983	59	M	0	Uneducated	Single	CA	91750	no	yes	no	cellular	Blue-collar	45449	3	med	50-60
714487458	37	F	3	High School	Single	CA	91750	yes	no	yes	cellular	Businessman	25181	3	low	30-40
714510483	51	M	1	High School	Single	CA	91750	no	no	no	cellular	Businessman	105710	3	med	50-60
714523383	37	M	2	Uneducated	Single	CA	91750	yes	no	no	cellular	Businessman	72942	3	med	30-40
714670533	39	F	2	High School	Single	CA	91750	no	yes	no	cellular	White-collar	34545	3	low	30-40
714834258	26	F	0	High School	Single	CA	91750	no	no	no	cellular	Govt	58444	3	med	20-30
714888633	42	F	4	Post-Graduate	Single	CA	91750	no	no	no	cellular	Selfemployeed	16731	3	low	40-50
715028283	53	F	2	Unknown	Single	CA	91750	yes	no	no	cellular	Govt	32886	3	low	50-60
715049583	50	F	3	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	8250	3	low	50-60
715257708	47	F	5	High School	Single	CA	91750	yes	no	no	cellular	White-collar	32188	3	low	40-50
715315833	34	F	2	Doctorate	Single	CA	91750	no	no	no	cellular	Blue-collar	10575	3	low	30-40
715361433	45	F	4	Post-Graduate	Single	CA	91750	no	yes	no	cellular	Selfemployeed	53215	3	med	40-50
715411608	43	F	2	Uneducated	Single	CA	91750	no	no	no	cellular	White-collar	34028	3	low	40-50
715506258	55	M	3	Unknown	Single	CA	91750	no	yes	yes	cellular	Blue-collar	64403	3	med	50-60
715519983	50	M	1	Doctorate	Single	CA	91750	no	no	no	cellular	Blue-collar	116486	3	med	50-60
715749108	50	F	2	Unknown	Single	CA	91750	yes	yes	no	cellular	Selfemployeed	35508	3	med	50-60
715964058	51	M	0	High School	Single	CA	91750	no	yes	no	cellular	White-collar	93267	3	med	50-60
716239383	37	F	2	Doctorate	Single	CA	91750	no	no	no	cellular	White-collar	51451	3	med	30-40
716354883	52	F	1	Uneducated	Single	CA	91750	no	yes	no	cellular	Govt	34383	3	low	50-60
716580033	57	F	4	Uneducated	Single	CA	91750	yes	no	no	cellular	Govt	17473	3	low	50-60
716673258	43	M	3	High School	Single	CA	91750	no	no	no	cellular	Blue-collar	46629	3	med	40-50
716726058	38	M	3	Uneducated	Single	CA	91750	no	no	no	cellular	Retirees	70694	3	med	30-40
716877258	50	M	2	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	72285	3	med	50-60
716882658	52	F	1	High School	Single	CA	91750	yes	no	no	cellular	Blue-collar	22367	3	low	50-60
717078933	45	F	3	High School	Single	CA	91750	yes	no	yes	cellular	Govt	55463	3	med	40-50
717114708	48	M	1	High School	Single	CA	91750	no	no	no	cellular	Govt	61211	3	med	40-50
717200508	47	M	5	Unknown	Single	CA	91750	no	yes	no	cellular	Govt	76066	3	med	40-50
717252483	44	F	4	Uneducated	Single	CA	91750	no	no	no	cellular	Govt	23329	3	low	40-50
717400533	37	M	3	High School	Single	CA	91750	no	no	no	cellular	Blue-collar	80663	3	med	30-40
717410508	37	F	2	Uneducated	Single	CA	91750	yes	yes	no	cellular	Govt	36254	3	med	30-40
717463608	45	M	3	Unknown	Single	CA	91750	no	no	yes	cellular	Businessman	50707	3	med	40-50
717472833	46	M	3	High School	Single	CA	91750	no	no	yes	cellular	Govt	55306	3	med	40-50
717547383	44	F	3	Unknown	Single	CA	91750	yes	no	no	cellular	Blue-collar	54553	3	med	40-50
717585858	28	F	0	Unknown	Single	CA	91750	no	yes	no	cellular	White-collar	32534	3	low	20-30
717628608	41	F	3	Doctorate	Single	CA	91750	yes	yes	no	cellular	White-collar	29882	3	low	40-50
717822108	48	M	3	Unknown	Single	CA	91750	no	no	no	cellular	Govt	70960	3	med	40-50
717958833	53	F	3	Uneducated	Single	CA	91750	yes	no	no	cellular	Govt	17042	3	low	50-60
717970158	41	F	5	High School	Single	CA	91750	no	no	no	cellular	Selfemployeed	45778	3	med	40-50
718109808	39	M	3	Unknown	Single	CA	91750	yes	no	no	cellular	Govt	70329	3	med	30-40
718267233	40	F	3	Unknown	Single	CA	91750	yes	yes	no	cellular	Businessman	43110	3	med	40-50
718328283	41	M	2	High School	Single	CA	91750	no	no	no	cellular	Businessman	119924	3	med	40-50
718574808	65	F	0	High School	Single	CA	91750	yes	no	no	cellular	White-collar	57909	3	med	unknown
718742808	49	F	2	Uneducated	Single	CA	91750	no	yes	no	cellular	Businessman	33242	3	low	40-50
718826883	37	F	2	High School	Single	CA	91750	no	yes	yes	cellular	Selfemployeed	28696	3	low	30-40
719180958	53	M	3	Uneducated	Single	CA	91750	no	yes	no	cellular	White-collar	117885	3	med	50-60
719245083	53	F	1	Post-Graduate	Single	CA	91750	no	no	no	cellular	Blue-collar	49963	3	med	50-60
719313633	59	M	1	Unknown	Single	CA	91750	no	yes	no	cellular	Selfemployeed	54982	3	med	50-60
719466558	28	M	1	High School	Single	CA	91750	no	yes	no	cellular	Blue-collar	12470	3	low	20-30
719628033	49	F	4	High School	Single	CA	91750	no	yes	no	cellular	Govt	28213	3	low	40-50
719912808	60	F	0	Unknown	Single	CA	91750	no	no	no	cellular	Blue-collar	56530	3	med	60+
720057183	50	F	2	Unknown	Single	CA	91750	yes	no	no	cellular	Govt	37118	3	med	50-60
720165258	47	M	4	Uneducated	Single	CA	91750	no	no	no	cellular	Selfemployeed	98451	3	med	40-50
720307683	47	M	3	High School	Single	CA	91750	no	yes	no	cellular	Govt	64729	3	med	40-50
720460083	50	F	4	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	23366	3	low	50-60
720667383	37	M	4	Doctorate	Single	CA	91750	yes	no	no	cellular	Govt	74102	3	med	30-40
721501308	42	M	2	High School	Single	CA	91750	yes	yes	no	cellular	Businessman	60893	3	med	40-50
754872333	39	M	3	Uneducated	Single	CA	91750	yes	no	no	cellular	White-collar	76381	3	med	30-40
758965158	48	M	1	Unknown	Single	CA	91750	no	no	no	cellular	Businessman	60154	3	med	40-50
767114958	49	F	4	Uneducated	Single	CA	91750	no	yes	no	cellular	Selfemployeed	35735	3	med	40-50
768412608	46	M	3	Post-Graduate	Single	CA	91750	no	yes	yes	cellular	Blue-collar	57136	3	med	40-50
771403008	46	M	5	High School	Single	CA	91750	no	yes	no	cellular	Govt	60881	3	med	40-50
778781508	63	F	1	Uneducated	Single	CA	91750	yes	yes	no	cellular	Blue-collar	27818	3	low	unknown
779342958	49	F	3	Uneducated	Single	CA	91750	yes	no	no	cellular	White-collar	39430	3	med	40-50
788379933	46	M	5	Uneducated	Single	CA	91750	no	no	no	cellular	White-collar	61693	3	med	40-50
789240258	44	M	4	Uneducated	Single	CA	91750	no	no	no	cellular	Blue-collar	84655	3	med	40-50
789337233	54	F	2	Unknown	Single	CA	91750	yes	no	no	cellular	Selfemployeed	11885	3	low	50-60
789526458	37	F	4	High School	Single	CA	91750	no	no	no	cellular	Retirees	46308	3	med	30-40
789625383	59	M	1	Uneducated	Single	CA	91750	no	no	no	cellular	Businessman	38597	3	med	50-60
794475483	49	M	4	High School	Single	CA	91750	no	yes	no	cellular	Blue-collar	72844	3	med	40-50
801083133	61	F	0	Uneducated	Single	CA	91750	no	yes	no	cellular	Blue-collar	40476	3	med	unknown
803418783	42	M	3	Doctorate	Single	CA	91750	yes	no	no	cellular	Selfemployeed	73968	3	med	40-50
